Timestamp,Building,Building_Type,Energy_kWh,Temperature,Humidity,Occupancy,Holiday,Exam_Day,Weekend,Solar_Output,Equipment_Load,Carbon_Emission,Cost,Year,Month,Day,Hour,DayOfWeek,Lag_1,Lag_24,Lag_168,RollingMean_3,RollingMean_24,RollingStd_24,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Anomaly
2025-05-04 10:00:00,Block_B,Classroom,352.43,28.57,76.14,80,1,0,1,47.21,6,288.99,2819.46,2025,5,4,10,6,334.87,511.92,524.12,379.6633333333327,476.76,72.98098025006857,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1
2025-05-11 10:00:00,Block_B,Classroom,457.07,27.21,75.65,211,1,0,1,33.78,17,374.8,3656.6,2025,5,11,10,6,421.89,569.29,352.43,457.1666666666661,480.7937500000001,67.28027133872963,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1
2025-05-24 22:00:00,Block_B,Classroom,524.11,27.15,68.66,314,1,1,1,0.0,13,429.77,4192.92,2025,5,24,22,5,490.68,346.64,601.42,508.79333333333307,495.8133333333333,58.22412936729727,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1
2025-08-02 09:00:00,Block_B,Classroom,528.06,26.9,91.05,330,1,0,1,1.54,19,433.01,4224.48,2025,8,2,9,5,416.72,384.03,506.95,463.46333333333337,487.64375,62.54128714992617,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-1
2025-08-31 17:00:00,Block_B,Classroom,377.04,20.8,60.34,30,1,1,1,23.17,9,309.17,3016.3,2025,8,31,17,6,513.68,528.58,555.76,475.8366666666669,496.6920833333333,64.59293035613632,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-10-04 12:00:00,Block_B,Classroom,368.54,26.91,81.39,67,1,0,1,53.39,24,302.2,2948.34,2025,10,4,12,5,425.0,454.09,424.06,426.5066666666668,478.2175,68.54838311923079,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-10-05 08:00:00,Block_B,Classroom,354.32,28.4,55.64,36,1,1,1,61.09,6,290.55,2834.6,2025,10,5,8,6,437.06,505.75,355.8,447.3166666666668,458.37375,59.970857184244245,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1
2025-11-03 15:00:00,Block_B,Classroom,353.18,32.32,96.3,54,1,0,0,77.52,12,289.61,2825.42,2025,11,3,15,0,425.92,455.27,401.9,383.50000000000045,464.1383333333333,67.94241120669555,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-1
2025-12-07 11:00:00,Block_B,Classroom,329.87,26.06,81.09,71,1,0,1,34.43,6,270.49,2638.92,2025,12,7,11,6,464.66,462.28,474.03,457.5333333333336,471.26666666666665,71.76135357326173,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1
2025-12-21 17:00:00,Block_B,Classroom,394.55,22.96,70.36,78,1,0,1,50.15,28,323.53,3156.36,2025,12,21,17,6,525.22,421.08,440.32,440.7600000000004,480.7191666666667,61.08796073778754,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-01-11 13:00:00,Cafeteria,Cafeteria,346.85,23.85,75.22,72,1,0,1,49.26,27,284.41,2774.78,2025,1,11,13,5,293.46,475.37,417.16,353.3866666666666,419.1858333333333,64.03490127956837,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-1
2025-01-12 17:00:00,Cafeteria,Cafeteria,477.13,24.82,78.99,359,1,0,1,42.29,37,391.25,3817.05,2025,1,12,17,6,497.63,359.77,529.47,490.7133333333333,445.9379166666667,63.0415296506073,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-01-18 00:00:00,Cafeteria,Cafeteria,392.35,32.67,62.55,62,1,0,1,0.0,22,321.73,3138.8,2025,1,18,0,5,296.44,472.35,406.53,398.74000000000007,420.85833333333335,64.21189444647914,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-01-19 00:00:00,Cafeteria,Cafeteria,365.73,26.12,59.32,42,0,1,1,0.0,10,299.9,2925.81,2025,1,19,0,6,479.9,392.35,378.8,410.31,455.9,52.14962011617023,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1
2025-01-19 23:00:00,Cafeteria,Cafeteria,507.99,33.26,61.96,254,1,0,1,0.0,17,416.55,4063.9,2025,1,19,23,6,392.22,479.9,370.53,450.89,416.5258333333333,64.6939353999755,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,-1
2025-01-25 04:00:00,Cafeteria,Cafeteria,381.19,23.53,50.42,180,1,0,1,0.0,17,312.58,3049.54,2025,1,25,4,5,369.65,362.93,429.16,387.2166666666666,446.3933333333334,57.80690937089168,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1
2025-01-25 05:00:00,Cafeteria,Cafeteria,470.13,22.47,48.88,264,1,1,1,0.0,22,385.51,3761.08,2025,1,25,5,5,381.19,540.07,505.91,406.99,443.4791666666667,54.55033032352586,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-1
2025-02-04 19:00:00,Cafeteria,Cafeteria,377.2,20.81,49.88,82,1,0,0,0.0,29,309.3,3017.58,2025,2,4,19,1,326.39,450.79,514.57,413.7733333333333,423.815,58.99897979958019,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1
2025-02-09 04:00:00,Cafeteria,Cafeteria,498.0,25.09,73.36,292,1,0,1,0.0,20,408.36,3983.99,2025,2,9,4,6,524.38,381.89,338.74,465.5266666666666,432.8825,60.55935236357497,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-02-15 15:00:00,Cafeteria,Cafeteria,343.14,29.28,57.68,121,1,0,1,31.43,9,281.38,2745.13,2025,2,15,15,5,428.67,428.31,443.61,375.1366666666667,434.9904166666667,60.08911964589616,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1
2025-02-16 20:00:00,Cafeteria,Cafeteria,434.17,23.08,46.7,91,1,0,1,0.0,28,356.02,3473.37,2025,2,16,20,6,513.52,456.74,349.2,488.9833333333332,464.1520833333333,60.84122150813121,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-02-18 17:00:00,Cafeteria,Cafeteria,356.93,31.8,98.37,77,1,0,0,63.78,22,292.68,2855.42,2025,2,18,17,1,475.02,509.38,501.85,438.9599999999999,457.3079166666666,62.404702371534,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-1
2025-02-22 00:00:00,Cafeteria,Cafeteria,460.33,31.36,51.51,181,1,0,1,0.0,38,377.47,3682.6,2025,2,22,0,5,374.06,422.92,461.76,448.6233333333333,434.26708333333335,57.93617548866717,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-02-22 18:00:00,Cafeteria,Cafeteria,363.88,29.33,68.06,27,1,0,1,0.0,30,298.38,2911.04,2025,2,22,18,5,471.03,504.83,389.4,415.2833333333333,441.9270833333333,49.82530721379753,-1.0,-1.8369701987210292e-16,-0.9749279121818236,-0.2225209339563146,-1
2025-02-23 15:00:00,Cafeteria,Cafeteria,357.69,36.0,70.01,72,1,0,1,29.81,5,293.31,2861.53,2025,2,23,15,6,341.62,384.4,503.3,354.95,427.7708333333333,52.76111042414118,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-1
2025-02-24 10:00:00,Cafeteria,Cafeteria,414.59,29.16,57.59,241,1,1,0,30.49,14,339.97,3316.74,2025,2,24,10,0,432.25,408.51,350.14,411.8633333333333,429.96875,59.06144540351335,0.4999999999999999,-0.8660254037844387,0.0,1.0,-1
2025-02-28 00:00:00,Cafeteria,Cafeteria,498.35,33.77,53.91,283,1,0,0,0.0,9,408.65,3986.83,2025,2,28,0,4,529.03,527.71,422.92,478.4466666666667,434.2708333333333,69.38842040450197,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-03-01 05:00:00,Cafeteria,Cafeteria,449.72,30.49,63.19,99,1,0,1,0.0,33,368.77,3597.79,2025,3,1,5,5,511.92,352.95,477.51,452.1266666666667,397.2937500000001,59.32223916238424,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-1
2025-03-01 16:00:00,Cafeteria,Cafeteria,438.57,19.57,53.38,296,1,0,1,57.03,15,359.63,3508.54,2025,3,1,16,5,464.55,315.75,410.94,437.0866666666668,421.40333333333336,55.497188543491895,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1
2025-03-03 01:00:00,Cafeteria,Cafeteria,354.73,24.13,71.11,21,1,0,0,0.0,37,290.88,2837.84,2025,3,3,1,0,538.39,467.06,520.4,435.1133333333334,428.0058333333333,65.80502788486261,0.2588190451025207,0.9659258262890684,0.0,1.0,-1
2025-03-08 00:00:00,Cafeteria,Cafeteria,349.37,25.62,61.72,26,0,1,1,0.0,17,286.48,2794.94,2025,3,8,0,5,392.24,437.83,328.96,375.6533333333334,429.9225,54.10312915888158,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-03-08 16:00:00,Cafeteria,Cafeteria,525.26,30.01,82.88,394,1,0,1,21.53,37,430.71,4202.09,2025,3,8,16,5,547.56,400.76,438.57,473.29333333333335,428.23083333333335,67.85238754036256,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1
2025-03-09 00:00:00,Cafeteria,Cafeteria,359.72,23.39,63.63,21,1,0,1,0.0,23,294.97,2877.79,2025,3,9,0,6,526.38,349.37,366.64,437.94333333333344,436.2158333333333,70.68278462789678,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1
2025-03-10 23:00:00,Cafeteria,Cafeteria,343.75,29.44,58.19,75,0,1,0,0.0,8,281.87,2749.97,2025,3,10,23,0,374.08,393.5,412.24,374.9566666666668,426.5516666666667,73.9704111624117,-0.2588190451025215,0.965925826289068,0.0,1.0,-1
2025-03-16 18:00:00,Cafeteria,Cafeteria,419.08,35.23,46.08,113,1,0,1,0.0,29,343.64,3352.63,2025,3,16,18,6,355.5,496.24,433.99,396.29,439.8525,67.25304177701479,-1.0,-1.8369701987210292e-16,-0.7818314824680299,0.6234898018587334,-1
2025-03-21 03:00:00,Cafeteria,Cafeteria,526.68,27.77,54.32,321,1,1,0,0.0,32,431.87,4213.41,2025,3,21,3,4,399.33,466.31,397.9,463.63,445.9270833333333,77.0970720404489,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-1
2025-03-30 03:00:00,Cafeteria,Cafeteria,411.29,20.15,75.06,149,1,0,1,0.0,29,337.26,3290.36,2025,3,30,3,6,372.9,448.81,375.05,428.8799999999999,438.325,57.58921487192922,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-03-30 11:00:00,Cafeteria,Cafeteria,382.64,32.36,84.55,92,1,0,1,37.45,37,313.77,3061.16,2025,3,30,11,6,453.08,537.48,389.73,406.12666666666655,435.3845833333334,59.01552861078309,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1
2025-04-03 23:00:00,Cafeteria,Cafeteria,553.73,19.74,55.18,386,1,0,0,0.0,36,454.06,4429.88,2025,4,3,23,3,483.52,456.17,447.45,503.8666666666666,444.60041666666666,63.087919981918354,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,-1
2025-04-04 00:00:00,Cafeteria,Cafeteria,501.25,23.79,51.79,338,1,0,0,0.0,33,411.02,4009.98,2025,4,4,0,4,553.73,348.66,374.55,512.8333333333334,450.9583333333333,60.64021736701521,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1
2025-04-06 17:00:00,Cafeteria,Cafeteria,309.37,27.28,54.85,37,0,1,1,30.68,16,253.68,2474.96,2025,4,6,17,6,459.99,446.94,481.86,384.5199999999999,435.4304166666666,68.73250774966657,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-04-20 11:00:00,Cafeteria,Cafeteria,392.66,34.54,67.81,122,1,0,1,20.49,24,321.98,3141.26,2025,4,20,11,6,493.15,406.68,318.76,420.91666666666646,428.29833333333335,59.17478705655312,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1
2025-04-20 13:00:00,Cafeteria,Cafeteria,319.08,22.8,62.88,104,0,1,1,56.16,9,261.65,2552.65,2025,4,20,13,6,444.67,434.72,517.14,385.4699999999998,420.8070833333333,60.742837150039534,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,-1
2025-04-25 09:00:00,Cafeteria,Cafeteria,384.11,31.91,60.91,102,1,1,0,29.14,36,314.97,3072.91,2025,4,25,9,4,424.07,484.14,466.97,395.383333333333,454.7245833333333,64.10493448952137,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-1
2025-04-25 15:00:00,Cafeteria,Cafeteria,519.06,33.39,54.02,371,1,0,0,33.13,20,425.63,4152.49,2025,4,25,15,4,282.2,477.39,376.11,381.2566666666664,440.71583333333336,75.76780731525977,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-1
2025-04-26 16:00:00,Cafeteria,Cafeteria,338.53,31.53,62.8,28,1,0,1,48.71,38,277.6,2708.27,2025,4,26,16,5,349.94,467.87,393.58,388.9333333333331,435.4141666666666,67.47865304425301,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1
2025-04-26 21:00:00,Cafeteria,Cafeteria,306.69,31.23,87.15,26,0,0,1,0.0,17,251.48,2453.51,2025,4,26,21,5,478.91,396.91,504.91,424.393333333333,424.1854166666667,75.77563908064188,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-1
2025-04-30 08:00:00,Cafeteria,Cafeteria,418.42,32.89,45.58,151,1,1,0,57.69,28,343.1,3347.36,2025,4,30,8,2,362.09,452.44,393.16,433.3699999999997,421.5279166666666,68.03831407690461,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-1
2025-05-02 11:00:00,Cafeteria,Cafeteria,453.78,21.73,42.04,319,1,1,0,15.85,27,372.1,3630.28,2025,5,2,11,4,375.9,370.68,320.39,435.8899999999998,442.53375,49.89662137316046,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-1
2025-05-03 11:00:00,Cafeteria,Cafeteria,295.78,25.8,71.85,37,0,1,1,67.4,22,242.54,2366.26,2025,5,3,11,5,381.92,453.78,509.66,337.5333333333331,426.6279166666666,62.12912339420113,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-1
2025-05-03 23:00:00,Cafeteria,Cafeteria,437.26,23.03,75.85,250,1,0,1,0.0,27,358.55,3498.08,2025,5,3,23,5,522.31,495.95,358.86,463.8233333333331,435.64125,64.2209619247756,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-1
2025-05-04 10:00:00,Cafeteria,Cafeteria,468.26,28.57,76.14,338,1,0,1,54.07,32,383.97,3746.09,2025,5,4,10,6,340.81,381.92,362.9,391.6366666666664,427.6454166666667,63.21623793733111,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1
2025-05-10 10:00:00,Cafeteria,Cafeteria,371.87,35.41,69.37,67,1,0,1,20.77,35,304.94,2974.98,2025,5,10,10,5,489.6,336.04,381.92,439.32999999999976,430.98625,43.19240913708354,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1
2025-05-24 00:00:00,Cafeteria,Cafeteria,451.49,37.31,84.39,179,0,1,1,0.0,19,370.22,3611.9,2025,5,24,0,5,523.89,364.56,527.43,434.95999999999975,445.32125,74.94522105671022,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-05-24 22:00:00,Cafeteria,Cafeteria,466.18,27.15,68.66,270,1,1,1,0.0,21,382.27,3729.45,2025,5,24,22,5,365.47,329.5,476.54,449.0066666666664,454.00250000000005,58.387884408087686,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1
2025-05-25 07:00:00,Cafeteria,Cafeteria,532.38,17.24,44.64,388,0,1,1,22.54,35,436.55,4259.06,2025,5,25,7,6,554.33,403.7,423.67,504.853333333333,455.88208333333336,61.98218411483226,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-06-01 05:00:00,Cafeteria,Cafeteria,334.6,23.63,66.01,22,1,0,1,0.0,8,274.37,2676.8,2025,6,1,5,6,401.33,349.31,427.85,419.17999999999984,420.6908333333333,64.89954263365799,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,-1
2025-06-01 09:00:00,Cafeteria,Cafeteria,522.27,26.8,69.6,364,1,0,1,40.1,30,428.26,4178.13,2025,6,1,9,6,445.97,367.09,490.71,463.2633333333332,421.535,68.82494479537905,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-1
2025-06-08 16:00:00,Cafeteria,Cafeteria,329.99,30.1,48.86,74,1,0,1,76.59,20,270.59,2639.88,2025,6,8,16,6,421.25,464.56,422.8,386.3999999999998,447.0945833333333,66.24890010435091,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-1
2025-06-21 17:00:00,Cafeteria,Cafeteria,487.3,38.78,62.92,263,1,0,1,18.9,26,399.59,3898.43,2025,6,21,17,5,448.83,436.34,355.11,453.27333333333314,438.4775,72.25594870952197,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-1
2025-06-28 23:00:00,Cafeteria,Cafeteria,345.79,24.38,76.21,118,1,0,1,0.0,15,283.55,2766.3,2025,6,28,23,5,465.43,499.49,446.33,388.02333333333326,433.5579166666667,73.14785770462036,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-1
2025-07-12 01:00:00,Cafeteria,Cafeteria,390.27,25.56,50.19,119,1,1,1,0.0,19,320.02,3122.15,2025,7,12,1,5,443.87,495.99,465.45,428.28666666666646,434.31,74.26217388122467,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-1
2025-07-13 18:00:00,Cafeteria,Cafeteria,537.13,27.83,84.08,384,1,0,1,0.0,31,440.44,4297.02,2025,7,13,18,6,431.74,474.13,347.87,456.5499999999998,431.5654166666666,65.95527733634755,-1.0,-1.8369701987210292e-16,-0.7818314824680299,0.6234898018587334,-1
2025-07-27 20:00:00,Cafeteria,Cafeteria,480.67,29.27,72.28,273,1,0,1,0.0,21,394.15,3845.35,2025,7,27,20,6,477.19,521.91,535.4,458.0833333333331,449.95666666666665,66.74794220353013,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-08-02 09:00:00,Cafeteria,Cafeteria,542.24,26.9,91.05,390,1,0,1,53.99,33,444.64,4337.95,2025,8,2,9,5,340.2,362.74,378.88,429.883333333333,429.9166666666667,59.68196360467871,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-1
2025-08-09 00:00:00,Cafeteria,Cafeteria,432.85,33.0,62.94,125,1,0,1,0.0,33,354.94,3462.8,2025,8,9,0,5,418.03,446.65,498.15,432.8233333333331,433.0820833333334,37.55886347995421,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-08-09 01:00:00,Cafeteria,Cafeteria,326.4,23.85,55.14,25,1,0,1,0.0,26,267.65,2611.21,2025,8,9,1,5,432.85,458.1,342.99,392.4266666666665,427.5945833333333,42.97513750178293,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-1
2025-08-09 05:00:00,Cafeteria,Cafeteria,447.19,28.94,55.32,278,1,0,1,0.0,11,366.69,3577.49,2025,8,9,5,5,451.05,438.37,394.64,410.6833333333331,420.6529166666666,47.95173882499608,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-1
2025-08-10 11:00:00,Cafeteria,Cafeteria,346.71,27.21,51.21,150,1,0,1,46.01,5,284.3,2773.65,2025,8,10,11,6,339.35,473.23,397.16,359.8466666666664,419.7116666666666,66.13326543504037,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1
2025-08-11 08:00:00,Cafeteria,Cafeteria,326.67,29.8,59.11,55,1,0,0,36.3,8,267.87,2613.33,2025,8,11,8,0,463.21,436.72,403.19,402.0766666666664,414.01625,62.51799823024925,0.8660254037844387,-0.4999999999999998,0.0,1.0,-1
2025-08-15 21:00:00,Cafeteria,Cafeteria,375.4,29.14,64.09,67,1,1,0,0.0,9,307.83,3003.18,2025,8,15,21,4,472.84,500.39,405.28,461.703333333333,431.3083333333333,56.26020646855201,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-1
2025-08-17 03:00:00,Cafeteria,Cafeteria,508.0,27.19,54.15,298,1,0,1,0.0,31,416.56,4063.98,2025,8,17,3,6,414.22,429.28,493.07,475.33999999999975,439.3941666666667,55.15750222271945,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1
2025-08-18 11:00:00,Cafeteria,Cafeteria,338.03,32.46,71.82,65,1,0,0,74.74,9,277.18,2704.23,2025,8,18,11,0,396.54,449.62,443.48,401.4199999999998,417.8225,74.55824430254728,0.258819045102521,-0.9659258262890682,0.0,1.0,-1
2025-08-23 23:00:00,Cafeteria,Cafeteria,496.16,23.81,59.59,352,0,1,1,0.0,6,406.85,3969.24,2025,8,23,23,5,543.56,324.57,511.6,520.2066666666664,454.61958333333337,67.53214335985021,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-1
2025-08-24 20:00:00,Cafeteria,Cafeteria,492.76,31.97,56.67,311,1,0,1,0.0,24,404.06,3942.05,2025,8,24,20,6,410.47,483.61,592.03,475.9699999999998,455.57666666666665,68.03086656656005,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1
2025-08-30 18:00:00,Cafeteria,Cafeteria,564.94,29.84,73.02,324,1,0,1,0.0,36,463.25,4519.49,2025,8,30,18,5,457.04,515.49,524.47,506.3899999999998,421.87416666666667,68.82228562955054,-1.0,-1.8369701987210292e-16,-0.9749279121818236,-0.2225209339563146,-1
2025-08-31 17:00:00,Cafeteria,Cafeteria,451.44,20.8,60.34,232,1,1,1,45.58,36,370.18,3611.48,2025,8,31,17,6,498.37,457.04,378.65,483.17999999999984,444.8454166666667,70.87046112936216,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-1
2025-09-05 06:00:00,Cafeteria,Cafeteria,516.35,29.59,94.77,275,1,0,0,0.0,27,423.41,4130.83,2025,9,5,6,4,371.52,509.72,420.28,439.2366666666665,458.455,65.67770556814273,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1
2025-09-08 03:00:00,Cafeteria,Cafeteria,549.46,27.5,46.73,391,1,0,0,0.0,39,450.55,4395.65,2025,9,8,3,0,432.96,449.48,403.66,477.5433333333333,432.3008333333334,68.7145059627893,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-09-13 15:00:00,Cafeteria,Cafeteria,453.93,38.49,65.14,217,1,0,1,50.19,39,372.22,3631.43,2025,9,13,15,5,391.76,399.38,412.18,447.49999999999983,443.59375,55.17110269228466,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1
2025-09-15 03:00:00,Cafeteria,Cafeteria,361.75,29.43,72.7,44,1,0,0,0.0,28,296.64,2894.0,2025,9,15,3,0,347.94,544.61,549.46,393.4166666666665,432.4766666666667,56.46809554512003,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-09-27 13:00:00,Cafeteria,Cafeteria,345.94,24.71,78.77,88,1,0,1,46.8,29,283.67,2767.5,2025,9,27,13,5,448.33,444.18,307.98,390.1599999999999,441.4470833333333,68.93690167727546,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-1
2025-09-28 05:00:00,Cafeteria,Cafeteria,516.25,31.72,63.14,314,1,0,1,0.0,35,423.33,4130.02,2025,9,28,5,6,537.89,533.54,543.42,486.0566666666667,445.00458333333336,71.6565809338068,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,-1
2025-09-28 12:00:00,Cafeteria,Cafeteria,502.58,34.17,80.1,242,1,0,1,54.16,30,412.11,4020.63,2025,9,28,12,6,387.05,448.33,375.68,410.6433333333334,446.4570833333333,74.9306723914596,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1
2025-10-01 06:00:00,Cafeteria,Cafeteria,534.32,31.26,33.83,327,1,0,0,0.0,17,438.14,4274.58,2025,10,1,6,2,497.94,412.96,469.31,513.8666666666667,459.1608333333333,64.87532879478805,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-1
2025-10-04 02:00:00,Cafeteria,Cafeteria,495.51,30.56,73.85,289,1,0,1,0.0,29,406.32,3964.1,2025,10,4,2,5,562.84,417.89,438.52,506.6933333333334,428.0645833333333,64.85059022085159,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1
2025-10-04 12:00:00,Cafeteria,Cafeteria,517.71,26.91,81.39,388,1,0,1,38.9,26,424.52,4141.68,2025,10,4,12,5,503.86,519.89,448.33,452.7066666666667,436.0558333333333,67.13118817183525,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-1
2025-10-04 19:00:00,Cafeteria,Cafeteria,401.87,32.82,68.15,151,1,0,1,0.0,11,329.54,3214.99,2025,10,4,19,5,475.34,451.3,527.19,410.6033333333333,433.86875,73.40418690300537,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-1
2025-10-05 08:00:00,Cafeteria,Cafeteria,335.68,28.4,55.64,28,1,1,1,50.81,39,275.25,2685.41,2025,10,5,8,6,385.81,503.38,464.19,372.0533333333333,423.2395833333333,62.81538689090195,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1
2025-10-05 12:00:00,Cafeteria,Cafeteria,416.96,29.81,73.44,245,1,0,1,80.32,11,341.9,3335.64,2025,10,5,12,6,370.48,517.71,502.58,416.3500000000001,417.8541666666667,56.09196244961807,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1
2025-10-12 21:00:00,Cafeteria,Cafeteria,387.07,27.59,65.19,95,1,0,1,0.0,20,317.4,3096.56,2025,10,12,21,6,418.83,379.35,474.88,444.9,455.38999999999993,60.49675133210953,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1
2025-10-13 03:00:00,Cafeteria,Cafeteria,480.01,31.9,79.43,319,1,0,0,0.0,19,393.6,3840.05,2025,10,13,3,0,443.85,501.08,409.68,480.49000000000007,460.2433333333333,55.74138698658614,0.7071067811865476,0.7071067811865476,0.0,1.0,-1
2025-10-19 14:00:00,Cafeteria,Cafeteria,404.98,26.29,59.47,227,1,0,1,55.73,15,332.09,3239.85,2025,10,19,14,6,332.86,550.19,400.7,389.0466666666668,428.9675,61.660773398385125,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1
2025-10-25 15:00:00,Cafeteria,Cafeteria,320.57,20.24,55.78,85,0,1,1,32.88,17,262.87,2564.57,2025,10,25,15,5,507.46,473.54,509.54,416.8533333333333,430.5058333333334,54.6610103405463,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1
